timestamp,phase,temp_c,rh,THI_raw,THI,density_p_m2,speed_mps,speed_var,push_rate,shout_rate,near_falls,CAI,CDI,TI,EI,ATI,SNI,PCI,BI,Risk,RiskExtended,Alert
2025-01-08 11:25:00,pre_event,17.61,70.9,17.11,0.0,1.25,0.92,0.026,0.31,0.31,0.01,0.07,0.168,0.4,0.2,0.084,0.217,0.648,0.263,0.186,0.217,green
2025-01-08 11:30:00,pre_event,18.52,75.1,17.97,0.0,0.84,1.0,0.014,0.16,0.66,0.15,0.052,0.105,0.4,0.2,0.248,0.221,0.576,0.3,0.168,0.221,green
2025-01-08 11:35:00,pre_event,15.35,64.7,15.19,0.0,0.94,0.89,0.026,0.06,1.44,0.23,0.066,0.138,0.4,0.2,0.283,0.34,0.676,0.39,0.178,0.263,green
2025-01-08 11:40:00,pre_event,18.32,83.7,17.98,0.0,0.72,1.03,0.036,0.92,0.8,0.27,0.084,0.105,0.4,0.2,0.103,0.271,0.585,0.283,0.174,0.218,green
2025-01-08 11:45:00,pre_event,17.25,78.1,16.92,0.0,0.96,1.15,0.041,0.55,0.46,0.36,0.076,0.106,0.4,0.2,0.109,0.339,0.725,0.347,0.172,0.242,green
2025-01-08 11:50:00,pre_event,17.11,73.1,16.73,0.0,0.68,0.9,0.015,0.5,0.8,0.16,0.062,0.11,0.4,0.2,0.141,0.191,0.783,0.294,0.171,0.22,green
2025-01-08 11:55:00,pre_event,21.1,66.7,19.89,0.0,1.17,0.99,0.028,0.41,0.19,0.04,0.069,0.148,0.4,0.2,0.277,0.261,0.776,0.369,0.181,0.256,green
2025-01-08 12:00:00,pre_event,18.19,71.3,17.61,0.0,0.61,1.03,0.029,0.46,1.49,0.22,0.07,0.091,0.2,0.2,0.131,0.348,0.729,0.359,0.125,0.219,green
2025-01-08 12:05:00,pre_event,14.32,83.2,14.34,0.0,1.05,0.94,0.033,0.54,1.02,0.16,0.082,0.144,0.2,0.2,0.014,0.345,0.682,0.313,0.139,0.209,green
2025-01-08 12:10:00,pre_event,16.67,83.1,16.47,0.0,0.88,0.97,0.043,0.17,0.95,0.17,0.059,0.129,0.2,0.2,0.283,0.466,0.811,0.48,0.131,0.271,green
2025-01-08 12:15:00,pre_event,16.53,75.6,16.25,0.0,0.99,0.95,0.036,0.54,1.72,0.25,0.092,0.138,0.2,0.2,0.237,0.266,0.853,0.375,0.14,0.234,green
2025-01-08 12:20:00,pre_event,11.76,87.3,11.95,0.0,0.97,0.95,0.026,0.23,1.07,0.04,0.063,0.13,0.2,0.2,0.212,0.143,0.707,0.276,0.132,0.19,green
2025-01-08 12:25:00,pre_event,15.27,75.9,15.17,0.0,0.76,0.82,0.037,1.14,0.8,0.19,0.092,0.143,0.2,0.2,0.349,0.343,0.688,0.414,0.141,0.25,green
2025-01-08 12:30:00,pre_event,13.25,86.0,13.34,0.0,0.9,0.84,0.042,0.83,0.56,0.21,0.082,0.154,0.2,0.2,0.336,0.213,0.819,0.371,0.141,0.233,green
2025-01-08 12:35:00,pre_event,15.77,80.3,15.63,0.0,0.95,0.95,0.026,0.32,1.14,0.3,0.074,0.129,0.2,0.2,0.183,0.398,0.618,0.377,0.134,0.231,green
2025-01-08 12:40:00,pre_event,13.58,75.0,13.7,0.0,1.08,0.83,0.031,0.84,1.35,0.14,0.1,0.164,0.2,0.2,0.186,0.269,0.699,0.33,0.147,0.22,green
2025-01-08 12:45:00,pre_event,15.86,65.8,15.61,0.0,0.91,1.09,0.035,0.57,0.73,0.02,0.069,0.108,0.2,0.2,0.196,0.379,0.582,0.365,0.128,0.223,green
2025-01-08 12:50:00,pre_event,15.16,91.6,15.13,0.0,1.24,0.73,0.05,0.67,0.73,0.05,0.091,0.213,0.2,0.2,0.452,0.22,0.686,0.383,0.157,0.247,green
2025-01-08 12:55:00,pre_event,14.42,80.2,14.43,0.0,0.68,0.63,0.035,0.54,0.73,0.17,0.063,0.167,0.2,0.2,0.274,0.19,0.771,0.331,0.141,0.217,green
2025-01-08 13:00:00,pre_event,17.61,74.9,17.18,0.0,1.45,0.93,0.033,0.23,1.16,0.29,0.101,0.196,0.2,0.2,0.201,0.349,0.73,0.381,0.154,0.245,green
2025-01-08 13:05:00,pre_event,13.85,79.9,13.92,0.0,0.88,0.98,0.028,0.06,1.55,0.14,0.063,0.118,0.2,0.2,0.102,0.351,0.588,0.323,0.13,0.207,green
2025-01-08 13:10:00,pre_event,14.24,80.7,14.27,0.0,1.12,1.22,0.031,0.26,1.62,0.19,0.085,0.109,0.2,0.2,0.126,0.226,0.641,0.279,0.132,0.191,green
2025-01-08 13:15:00,pre_event,9.83,93.1,10.0,0.0,0.85,0.92,0.043,0.21,0.4,0.21,0.052,0.136,0.2,0.2,0.19,0.112,0.759,0.265,0.132,0.185,green
2025-01-08 13:20:00,pre_event,16.91,75.5,16.59,0.0,0.82,1.09,0.04,0.57,1.64,0.31,0.087,0.103,0.2,0.2,0.364,0.206,0.571,0.327,0.131,0.209,green
2025-01-08 13:25:00,pre_event,10.75,93.1,10.89,0.0,0.89,1.01,0.025,0.51,0.88,0.08,0.069,0.113,0.2,0.2,0.118,0.48,0.493,0.374,0.13,0.227,green
2025-01-08 13:30:00,pre_event,14.27,89.0,14.28,0.0,0.79,1.04,0.036,1.21,1.15,0.28,0.104,0.108,0.2,0.2,0.296,0.343,0.588,0.378,0.135,0.232,green
2025-01-08 13:35:00,pre_event,12.92,85.1,13.05,0.0,1.12,0.98,0.028,0.16,0.38,0.14,0.061,0.144,0.2,0.2,0.139,0.183,0.726,0.278,0.135,0.192,green
2025-01-08 13:40:00,pre_event,11.61,92.8,11.73,0.0,0.82,0.89,0.025,0.52,1.49,0.36,0.085,0.127,0.2,0.2,0.227,0.426,0.619,0.405,0.136,0.244,green
2025-01-08 13:45:00,pre_event,13.92,80.3,13.99,0.0,1.08,1.0,0.033,0.96,0.99,0.13,0.1,0.138,0.2,0.2,0.194,0.357,0.736,0.384,0.141,0.238,green
2025-01-08 13:50:00,pre_event,14.35,81.0,14.36,0.0,0.78,0.94,0.013,0.39,0.18,0.17,0.052,0.11,0.2,0.2,0.204,0.532,0.579,0.443,0.126,0.253,green
2025-01-08 13:55:00,pre_event,11.28,82.6,11.59,0.0,0.84,0.98,0.033,0.79,1.99,0.22,0.099,0.119,0.2,0.2,0.143,0.247,0.713,0.309,0.137,0.206,green
2025-01-08 14:00:00,pre_event,9.57,90.0,9.84,0.0,0.71,1.09,0.026,0.31,1.69,0.2,0.07,0.087,0.2,0.2,0.191,0.221,0.747,0.317,0.124,0.201,green
2025-01-08 14:05:00,pre_event,8.5,94.7,8.68,0.0,0.88,1.11,0.031,0.18,1.08,0.3,0.066,0.1,0.2,0.2,0.194,0.36,0.821,0.402,0.126,0.237,green
2025-01-08 14:10:00,pre_event,10.83,91.1,11.01,0.0,1.17,0.97,0.035,0.2,1.32,0.12,0.08,0.156,0.2,0.2,0.061,0.224,0.622,0.254,0.141,0.187,green
2025-01-08 14:15:00,pre_event,11.83,89.9,11.97,0.0,0.94,0.81,0.023,0.0,0.53,0.23,0.05,0.15,0.2,0.2,0.233,0.329,0.777,0.39,0.135,0.237,green
2025-01-08 14:20:00,pre_event,10.02,85.9,10.37,0.0,1.09,0.91,0.021,0.26,0.92,0.19,0.073,0.148,0.2,0.2,0.302,0.339,0.788,0.418,0.138,0.25,green
2025-01-08 14:25:00,pre_event,13.46,80.8,13.57,0.0,0.61,1.0,0.02,1.17,0.79,0.24,0.089,0.091,0.2,0.2,0.089,0.45,0.58,0.368,0.128,0.224,green
2025-01-08 14:30:00,pre_event,11.05,94.3,11.16,0.0,0.74,1.17,0.021,0.8,0.5,0.08,0.07,0.074,0.2,0.2,0.185,0.229,0.663,0.303,0.121,0.194,green
2025-01-08 14:35:00,pre_event,12.32,92.1,12.41,0.0,1.1,1.13,0.017,0.0,1.13,0.41,0.073,0.11,0.2,0.2,0.268,0.221,0.638,0.319,0.13,0.205,green
2025-01-08 14:40:00,pre_event,9.3,95.0,9.44,0.0,0.99,1.0,0.037,0.38,1.96,0.13,0.086,0.129,0.2,0.2,0.166,0.22,0.637,0.287,0.137,0.197,green
2025-01-08 14:45:00,pre_event,10.02,95.0,10.14,0.0,0.83,0.96,0.046,0.71,1.13,0.37,0.088,0.13,0.2,0.2,0.152,0.297,0.782,0.351,0.137,0.222,green
2025-01-08 14:50:00,pre_event,10.07,88.9,10.34,0.0,1.0,0.98,0.035,0.74,1.1,0.18,0.089,0.132,0.2,0.2,0.062,0.272,0.889,0.332,0.138,0.216,green
2025-01-08 14:55:00,pre_event,8.41,86.3,8.87,0.0,0.93,0.97,0.033,0.77,0.56,0.11,0.078,0.127,0.2,0.2,0.21,0.279,0.534,0.309,0.135,0.205,green
2025-01-08 15:00:00,pre_event,10.12,87.1,10.43,0.0,0.89,0.94,0.021,0.61,0.5,0.0,0.065,0.124,0.2,0.2,0.279,0.349,0.806,0.419,0.131,0.247,green
2025-01-08 15:05:00,pre_event,9.95,88.3,10.24,0.0,1.26,1.09,0.03,0.84,1.34,0.31,0.117,0.144,0.2,0.2,0.236,0.232,0.602,0.307,0.146,0.21,green
2025-01-08 15:10:00,pre_event,6.95,95.0,7.16,0.0,1.12,0.98,0.026,0.18,0.0,0.24,0.059,0.142,0.2,0.2,0.13,0.254,0.558,0.278,0.134,0.192,green
2025-01-08 15:15:00,pre_event,9.88,88.8,10.16,0.0,1.06,1.06,0.024,0.24,1.58,0.23,0.082,0.122,0.2,0.2,0.293,0.235,0.617,0.329,0.134,0.212,green
2025-01-08 15:20:00,pre_event,6.69,95.0,6.9,0.0,0.71,0.87,0.028,0.15,0.65,0.06,0.044,0.124,0.2,0.2,0.21,0.328,0.764,0.38,0.128,0.228,green
2025-01-08 15:25:00,pre_event,8.54,95.0,8.71,0.0,0.65,0.89,0.021,0.57,0.55,0.36,0.066,0.113,0.2,0.2,0.298,0.125,0.626,0.277,0.129,0.188,green
2025-01-08 15:30:00,pre_event,10.89,85.0,11.19,0.0,1.5,1.03,0.025,0.4,0.94,0.19,0.105,0.181,0.2,0.2,0.187,0.303,0.677,0.343,0.152,0.228,green
2025-01-08 15:35:00,pre_event,9.19,87.0,9.57,0.0,0.95,0.99,0.035,0.81,0.86,0.04,0.082,0.127,0.2,0.2,0.159,0.25,0.669,0.306,0.135,0.204,green
2025-01-08 15:40:00,pre_event,12.13,83.3,12.35,0.0,1.54,1.12,0.034,0.42,1.86,0.11,0.119,0.176,0.2,0.2,0.0,0.289,0.832,0.311,0.153,0.216,green
2025-01-08 15:45:00,pre_event,13.02,90.4,13.1,0.0,0.99,0.97,0.023,0.65,2.25,0.27,0.105,0.126,0.2,0.2,0.173,0.287,0.765,0.348,0.14,0.223,green
2025-01-08 15:50:00,pre_event,13.64,82.3,13.73,0.0,0.99,0.91,0.038,0.44,0.82,0.25,0.075,0.146,0.2,0.2,0.351,0.408,0.774,0.464,0.138,0.269,green
2025-01-08 15:55:00,pre_event,9.26,89.7,9.55,0.0,1.14,1.07,0.019,0.38,1.91,0.2,0.096,0.125,0.2,0.2,0.019,0.103,0.727,0.203,0.138,0.164,green
2025-01-08 16:00:00,pre_event,6.77,95.0,6.98,0.0,1.02,0.88,0.029,0.67,0.68,0.19,0.081,0.149,0.4,0.2,0.327,0.343,0.854,0.441,0.183,0.286,green
2025-01-08 16:05:00,pre_event,7.71,94.1,7.93,0.0,0.77,1.09,0.036,0.02,0.66,0.35,0.05,0.097,0.4,0.2,0.171,0.424,0.744,0.412,0.166,0.264,green
2025-01-08 16:10:00,pre_event,10.18,83.1,10.58,0.0,0.85,1.2,0.019,0.61,0.48,0.16,0.068,0.076,0.4,0.2,0.194,0.353,0.508,0.336,0.164,0.233,green
2025-01-08 16:15:00,pre_event,7.83,95.0,8.01,0.0,0.83,1.02,0.043,0.37,1.18,0.27,0.072,0.119,0.4,0.2,0.243,0.458,0.608,0.424,0.175,0.274,green
2025-01-08 16:20:00,pre_event,7.32,87.7,7.8,0.0,0.89,1.08,0.041,0.79,0.0,0.09,0.068,0.112,0.4,0.2,0.338,0.29,0.737,0.394,0.172,0.261,green
2025-01-08 16:25:00,pre_event,10.3,89.5,10.54,0.0,1.12,1.08,0.033,0.76,1.39,0.35,0.107,0.131,0.4,0.2,0.209,0.163,0.801,0.305,0.184,0.232,green
2025-01-08 16:30:00,pre_event,7.07,95.0,7.28,0.0,1.04,0.82,0.028,0.45,0.23,0.16,0.067,0.161,0.4,0.2,0.198,0.249,0.573,0.298,0.183,0.229,green
2025-01-08 16:35:00,pre_event,9.4,85.0,9.82,0.0,1.07,1.06,0.024,0.77,0.39,0.05,0.08,0.121,0.4,0.2,0.293,0.184,0.797,0.339,0.177,0.242,green
2025-01-08 16:40:00,pre_event,12.01,90.0,12.15,0.0,0.84,1.15,0.028,0.42,1.26,0.04,0.068,0.087,0.4,0.2,0.095,0.452,0.72,0.398,0.167,0.259,green
2025-01-08 16:45:00,pre_event,11.18,82.3,11.5,0.0,0.91,0.89,0.031,0.33,0.87,0.0,0.06,0.139,0.4,0.2,0.156,0.262,0.46,0.27,0.177,0.214,green
2025-01-08 16:50:00,pre_event,9.8,91.7,10.01,0.0,1.03,1.09,0.034,0.74,1.52,0.14,0.095,0.117,0.4,0.2,0.259,0.381,0.702,0.409,0.179,0.271,green
2025-01-08 16:55:00,pre_event,8.7,95.0,8.86,0.0,0.95,1.09,0.042,0.38,1.0,0.21,0.072,0.115,0.4,0.2,0.0,0.309,0.602,0.275,0.174,0.214,green
2025-01-08 17:00:00,pre_event,5.0,95.0,5.26,0.0,1.26,1.19,0.021,0.5,1.5,0.23,0.104,0.122,0.8,0.2,0.32,0.196,0.89,0.372,0.267,0.309,green
2025-01-08 17:05:00,pre_event,9.44,85.5,9.85,0.0,0.95,0.97,0.021,0.13,1.64,0.18,0.071,0.123,0.8,0.2,0.095,0.283,0.627,0.295,0.261,0.275,green
2025-01-08 17:10:00,pre_event,6.01,95.0,6.24,0.0,1.27,1.0,0.026,0.23,0.38,0.05,0.071,0.158,0.8,0.2,0.371,0.388,0.602,0.426,0.269,0.332,green
2025-01-08 17:15:00,pre_event,5.96,95.0,6.2,0.0,0.83,0.88,0.038,0.1,0.32,0.25,0.047,0.138,0.8,0.2,0.265,0.276,0.779,0.373,0.26,0.306,green
2025-01-08 17:20:00,pre_event,9.89,83.5,10.31,0.0,1.06,0.92,0.016,0.14,1.47,0.21,0.075,0.138,0.8,0.2,0.0,0.272,0.599,0.256,0.266,0.262,green
2025-01-08 17:25:00,pre_event,5.0,93.3,5.35,0.0,1.34,1.06,0.016,1.13,0.35,0.18,0.114,0.15,0.8,0.2,0.115,0.258,0.561,0.276,0.276,0.276,green
2025-01-08 17:30:00,pre_event,5.22,95.0,5.47,0.0,0.99,1.09,0.031,0.38,0.67,0.25,0.07,0.112,0.8,0.2,0.189,0.213,0.561,0.275,0.259,0.265,green
2025-01-08 17:35:00,pre_event,6.16,95.0,6.39,0.0,0.73,1.02,0.027,0.19,0.96,0.14,0.053,0.101,0.8,0.2,0.233,0.303,0.747,0.371,0.253,0.3,green
2025-01-08 17:40:00,pre_event,11.1,76.2,11.55,0.0,0.96,0.75,0.033,0.4,2.05,0.25,0.09,0.168,0.8,0.2,0.111,0.206,0.552,0.247,0.275,0.264,green
2025-01-08 17:45:00,pre_event,6.84,88.7,7.32,0.0,0.85,0.88,0.026,0.92,1.74,0.13,0.099,0.132,0.8,0.2,0.305,0.252,0.746,0.367,0.269,0.308,green
2025-01-08 17:50:00,pre_event,8.56,92.4,8.81,0.0,1.15,1.08,0.027,0.0,1.01,0.24,0.069,0.13,0.8,0.2,0.082,0.225,0.637,0.264,0.263,0.263,green
2025-01-08 17:55:00,pre_event,5.0,94.5,5.29,0.0,0.51,1.2,0.027,0.56,1.42,0.12,0.067,0.054,0.8,0.2,0.414,0.469,0.601,0.479,0.245,0.339,green
2025-01-08 18:00:00,pre_event,7.1,91.3,7.45,0.0,0.86,1.07,0.036,0.58,1.6,0.14,0.084,0.108,1.0,0.2,0.298,0.391,0.88,0.461,0.304,0.367,green
2025-01-08 18:05:00,pre_event,8.29,95.0,8.46,0.0,0.83,0.96,0.023,0.21,0.45,0.21,0.053,0.117,1.0,0.2,0.289,0.221,0.774,0.352,0.3,0.321,green
2025-01-08 18:10:00,pre_event,9.29,90.9,9.55,0.0,0.75,0.95,0.027,0.61,0.74,0.06,0.065,0.114,1.0,0.2,0.168,0.417,0.677,0.395,0.302,0.339,green
2025-01-08 18:15:00,pre_event,6.8,91.4,7.16,0.0,1.36,1.17,0.029,0.24,1.06,0.18,0.091,0.143,1.0,0.2,0.268,0.252,0.568,0.32,0.313,0.316,green
2025-01-08 18:20:00,pre_event,6.91,95.0,7.12,0.0,1.28,0.96,0.024,0.12,1.14,0.0,0.077,0.164,1.0,0.2,0.281,0.395,0.672,0.416,0.315,0.355,green
2025-01-08 18:25:00,pre_event,10.25,88.2,10.53,0.0,0.82,1.01,0.026,0.83,1.22,0.06,0.084,0.109,1.0,0.2,0.155,0.414,0.753,0.404,0.304,0.344,green
2025-01-08 18:30:00,pre_event,5.0,95.0,5.26,0.0,1.24,0.94,0.029,0.05,1.1,0.08,0.073,0.166,1.0,0.2,0.0,0.309,0.854,0.326,0.315,0.319,green
2025-01-08 18:35:00,pre_event,5.0,95.0,5.26,0.0,1.45,0.85,0.049,0.51,1.86,0.07,0.116,0.218,1.0,0.2,0.152,0.281,0.727,0.332,0.335,0.333,green
2025-01-08 18:40:00,pre_event,5.69,95.0,5.93,0.0,0.94,1.07,0.027,0.69,1.44,0.1,0.087,0.108,1.0,0.2,0.213,0.485,0.624,0.431,0.304,0.355,green
2025-01-08 18:45:00,pre_event,10.1,92.7,10.28,0.0,1.01,0.96,0.028,0.64,0.19,0.1,0.069,0.133,1.0,0.2,0.0,0.225,0.654,0.243,0.306,0.281,green
2025-01-08 18:50:00,pre_event,10.8,95.0,10.9,0.0,1.07,0.84,0.023,0.54,0.64,0.16,0.078,0.158,1.0,0.2,0.392,0.353,0.673,0.429,0.314,0.36,green
2025-01-08 18:55:00,pre_event,8.7,80.2,9.34,0.0,0.69,0.97,0.037,0.67,0.69,0.14,0.067,0.112,1.0,0.2,0.339,0.436,0.688,0.457,0.302,0.364,green
2025-01-08 19:00:00,pre_event,9.84,83.2,10.27,0.0,0.92,0.97,0.03,0.49,0.62,0.35,0.074,0.125,1.0,0.2,0.26,0.195,0.584,0.292,0.306,0.3,green
2025-01-08 19:05:00,pre_event,5.93,94.7,6.18,0.0,0.98,0.92,0.024,0.8,0.24,0.26,0.08,0.134,1.0,0.2,0.061,0.467,0.67,0.386,0.309,0.34,green
2025-01-08 19:10:00,pre_event,5.0,95.0,5.26,0.0,0.91,1.17,0.034,0.06,0.98,0.14,0.056,0.094,1.0,0.2,0.345,0.484,0.562,0.458,0.295,0.36,green
2025-01-08 19:15:00,pre_event,5.93,95.0,6.17,0.0,0.74,0.98,0.017,0.67,1.15,0.09,0.075,0.103,1.0,0.2,0.194,0.357,0.627,0.362,0.301,0.325,green
2025-01-08 19:20:00,pre_event,5.0,95.0,5.26,0.0,1.08,1.13,0.044,0.97,0.8,0.1,0.096,0.123,1.0,0.2,0.227,0.313,0.599,0.345,0.309,0.323,green
2025-01-08 19:25:00,pre_event,8.38,91.9,8.66,0.0,0.81,0.96,0.022,0.48,1.5,0.25,0.08,0.113,1.0,0.2,0.222,0.441,0.644,0.416,0.304,0.349,green
2025-01-08 19:30:00,pre_event,5.0,95.0,5.26,0.0,1.18,0.92,0.032,0.41,0.58,0.12,0.078,0.163,1.0,0.2,0.002,0.421,0.682,0.347,0.315,0.328,green
2025-01-08 19:35:00,pre_event,7.96,95.0,8.14,0.0,0.92,1.05,0.032,1.0,1.64,0.28,0.108,0.114,1.0,0.2,0.227,0.217,0.748,0.326,0.31,0.316,green
2025-01-08 19:40:00,pre_event,10.3,95.0,10.42,0.0,1.01,0.98,0.037,0.8,0.55,0.3,0.087,0.136,1.0,0.2,0.285,0.447,0.668,0.442,0.311,0.363,green
2025-01-08 19:45:00,pre_event,6.62,91.7,6.98,0.0,1.1,0.98,0.018,0.48,1.2,0.29,0.09,0.136,1.0,0.2,0.027,0.347,0.624,0.306,0.311,0.309,green
2025-01-08 19:50:00,pre_event,8.66,92.0,8.91,0.0,0.84,0.95,0.023,0.69,1.08,0.18,0.081,0.118,1.0,0.2,0.0,0.324,0.694,0.301,0.305,0.304,green
2025-01-08 19:55:00,pre_event,8.22,94.8,8.4,0.0,1.19,0.96,0.043,0.31,0.97,0.19,0.082,0.164,1.0,0.2,0.316,0.252,0.78,0.377,0.316,0.34,green
2025-01-08 20:00:00,pre_event,9.4,86.5,9.77,0.0,1.17,1.07,0.036,0.39,0.7,0.2,0.08,0.138,0.2,0.2,0.085,0.257,0.591,0.272,0.138,0.191,green
2025-01-08 20:05:00,pre_event,9.65,88.8,9.95,0.0,1.0,1.09,0.02,0.7,1.11,0.06,0.084,0.105,0.2,0.2,0.189,0.33,0.829,0.388,0.131,0.233,green
2025-01-08 20:10:00,pre_event,7.55,95.0,7.74,0.0,1.13,1.14,0.026,0.52,0.64,0.33,0.086,0.117,0.2,0.2,0.104,0.262,0.771,0.316,0.134,0.207,green
2025-01-08 20:15:00,pre_event,10.09,88.4,10.37,0.0,1.19,1.15,0.042,0.77,1.62,0.18,0.11,0.132,0.2,0.2,0.234,0.38,0.787,0.418,0.142,0.252,green
2025-01-08 20:20:00,pre_event,9.68,95.0,9.82,0.0,1.19,1.05,0.038,0.58,0.97,0.39,0.099,0.146,0.2,0.2,0.14,0.411,0.618,0.371,0.143,0.234,green
2025-01-08 20:25:00,pre_event,6.9,95.0,7.11,0.0,0.93,0.98,0.03,0.62,0.62,0.15,0.073,0.125,0.2,0.2,0.356,0.184,0.75,0.349,0.133,0.22,green
2025-01-08 20:30:00,pre_event,9.51,95.0,9.65,0.0,0.73,0.89,0.029,0.51,2.1,0.14,0.083,0.123,0.2,0.2,0.248,0.378,0.594,0.382,0.135,0.234,green
2025-01-08 20:35:00,pre_event,7.39,91.9,7.71,0.0,1.23,0.95,0.032,0.28,1.02,0.41,0.091,0.165,0.2,0.2,0.317,0.247,0.561,0.331,0.146,0.22,green
2025-01-08 20:40:00,pre_event,11.23,95.0,11.32,0.0,0.68,0.9,0.047,0.97,0.78,0.24,0.083,0.129,0.2,0.2,0.146,0.335,0.571,0.326,0.136,0.212,green
2025-01-08 20:45:00,pre_event,9.57,90.8,9.82,0.0,0.83,1.08,0.018,0.59,1.32,0.28,0.083,0.093,0.2,0.2,0.309,0.374,0.584,0.396,0.128,0.235,green
2025-01-08 20:50:00,pre_event,9.68,95.0,9.82,0.0,1.03,0.85,0.055,1.3,0.43,0.28,0.106,0.171,0.2,0.2,0.224,0.179,0.567,0.27,0.15,0.198,green
2025-01-08 20:55:00,pre_event,5.0,95.0,5.26,0.0,1.0,0.85,0.022,0.54,1.49,0.32,0.091,0.147,0.2,0.2,0.032,0.337,0.929,0.364,0.142,0.231,green
2025-01-08 21:00:00,pre_event,8.5,95.0,8.67,0.0,0.76,0.97,0.023,0.25,1.82,0.27,0.074,0.109,0.4,0.2,0.386,0.186,0.583,0.325,0.173,0.234,green
2025-01-08 21:05:00,pre_event,10.56,90.3,10.77,0.0,0.91,0.96,0.019,0.78,1.17,0.21,0.089,0.12,0.4,0.2,0.076,0.105,0.59,0.194,0.178,0.184,green
2025-01-08 21:10:00,pre_event,10.58,88.5,10.82,0.0,0.97,0.88,0.01,0.76,0.86,0.09,0.082,0.132,0.4,0.2,0.015,0.347,0.651,0.308,0.18,0.231,green
2025-01-08 21:15:00,pre_event,12.08,85.8,12.27,0.0,0.86,0.99,0.027,0.56,1.27,0.19,0.079,0.115,0.4,0.2,0.263,0.379,0.807,0.43,0.175,0.277,green
2025-01-08 21:20:00,pre_event,8.09,94.2,8.29,0.0,0.84,1.0,0.036,0.98,2.0,0.03,0.102,0.118,0.4,0.2,0.145,0.298,0.787,0.35,0.18,0.248,green
2025-01-08 21:25:00,pre_event,7.15,95.0,7.36,0.0,0.72,0.98,0.013,0.42,1.05,0.13,0.064,0.098,0.4,0.2,0.167,0.39,0.787,0.402,0.168,0.262,green
2025-01-08 21:30:00,pre_event,9.33,93.6,9.51,0.0,0.61,0.9,0.029,0.77,1.75,0.22,0.087,0.113,0.4,0.2,0.163,0.242,0.738,0.317,0.176,0.233,green
2025-01-08 21:35:00,pre_event,7.49,95.0,7.68,0.0,1.31,1.15,0.026,0.58,1.2,0.25,0.106,0.137,0.4,0.2,0.165,0.244,0.773,0.326,0.185,0.242,green
2025-01-08 21:40:00,pre_event,9.25,91.3,9.5,0.0,1.25,0.87,0.025,0.0,0.51,0.21,0.067,0.177,0.4,0.2,0.171,0.504,0.585,0.42,0.187,0.28,green
2025-01-08 21:45:00,pre_event,11.66,84.8,11.9,0.0,1.2,0.85,0.036,0.15,1.02,0.31,0.081,0.18,0.4,0.2,0.29,0.3,0.586,0.354,0.19,0.256,green
2025-01-08 21:50:00,pre_event,10.02,90.3,10.26,0.0,1.12,0.96,0.043,0.14,1.14,0.07,0.07,0.157,0.4,0.2,0.062,0.154,0.689,0.234,0.183,0.203,green
2025-01-08 21:55:00,pre_event,8.08,94.5,8.27,0.0,0.68,1.08,0.031,1.14,1.26,0.18,0.095,0.09,0.4,0.2,0.132,0.209,0.711,0.286,0.173,0.218,green
2025-01-08 22:00:00,pre_event,13.33,82.0,13.45,0.0,1.04,0.92,0.011,0.78,1.19,0.23,0.096,0.133,0.2,0.2,0.213,0.304,0.766,0.369,0.139,0.231,green
2025-01-08 22:05:00,pre_event,9.59,85.2,9.99,0.0,0.92,0.99,0.032,0.72,1.25,0.0,0.082,0.123,0.2,0.2,0.228,0.102,0.707,0.261,0.135,0.185,green
2025-01-08 22:10:00,pre_event,7.75,92.0,8.04,0.0,0.83,0.9,0.025,0.73,0.65,0.21,0.077,0.128,0.2,0.2,0.097,0.291,0.69,0.313,0.135,0.206,green
2025-01-08 22:15:00,pre_event,12.33,83.0,12.53,0.0,1.15,1.02,0.029,0.57,1.65,0.08,0.097,0.141,0.2,0.2,0.315,0.332,0.661,0.393,0.141,0.242,green
2025-01-08 22:20:00,pre_event,12.93,89.3,13.02,0.0,1.24,1.06,0.014,0.67,0.64,0.11,0.092,0.137,0.2,0.2,0.076,0.413,0.822,0.394,0.14,0.241,green
2025-01-08 22:25:00,pre_event,7.35,87.1,7.85,0.0,0.9,1.19,0.018,0.61,1.9,0.15,0.091,0.081,0.2,0.2,0.168,0.313,0.73,0.353,0.127,0.217,green
2025-01-08 22:30:00,pre_event,5.22,95.0,5.48,0.0,1.0,1.01,0.027,0.51,1.13,0.19,0.08,0.123,0.2,0.2,0.246,0.404,0.743,0.424,0.134,0.25,green
2025-01-08 22:35:00,pre_event,13.09,82.2,13.22,0.0,1.09,1.19,0.022,0.35,0.88,0.02,0.071,0.102,0.2,0.2,0.214,0.289,0.518,0.312,0.128,0.201,green
2025-01-08 22:40:00,pre_event,12.42,80.1,12.65,0.0,1.01,1.09,0.026,0.0,1.9,0.12,0.07,0.11,0.2,0.2,0.108,0.2,0.579,0.248,0.129,0.177,green
2025-01-08 22:45:00,pre_event,11.81,86.5,12.0,0.0,0.97,0.95,0.038,0.36,0.72,0.46,0.075,0.137,0.2,0.2,0.251,0.369,0.633,0.386,0.136,0.236,green
2025-01-08 22:50:00,pre_event,5.0,95.0,5.26,0.0,1.21,1.18,0.05,0.15,1.51,0.07,0.081,0.134,0.2,0.2,0.399,0.341,0.778,0.446,0.137,0.26,green
