timestamp,phase,temp_c,rh,THI_raw,THI,density_p_m2,speed_mps,speed_var,push_rate,shout_rate,near_falls,CAI,CDI,TI,EI,ATI,SNI,PCI,BI,Risk,Alert
2025-01-17 07:51:24,normal,27.24,39.2,22.98,0.098,0.46,0.65,0.082,3.17,8.32,1.84,0.324,0.176,0.7,0.15,0.431,0.467,0.296,0.422,0.936,red
2025-01-17 07:51:27,normal,24.45,47.4,21.57,0.0,0.71,0.79,0.065,1.93,7.28,1.09,0.246,0.16,0.7,0.15,0.359,0.333,0.528,0.38,0.102,green
2025-01-17 07:51:30,morning_rush,30.51,45.0,25.67,0.367,1.71,0.05,0.155,2.97,13.39,0.2,0.407,0.448,0.7,0.45,0.446,0.371,0.246,0.368,0.456,yellow
2025-01-17 07:51:33,normal,43.57,37.6,33.59,1.0,2.34,0.86,0.038,2.71,1.95,1.16,0.293,0.321,0.7,0.15,0.333,0.563,0.324,0.446,0.618,orange
2025-01-17 07:51:36,morning_rush,35.26,33.6,27.68,0.568,3.33,0.38,0.114,8.79,8.64,6.42,0.852,0.561,0.7,0.45,0.883,0.85,0.216,0.733,0.614,orange
2025-01-17 07:51:39,morning_rush,40.23,39.1,31.61,0.961,4.56,0.59,0.207,8.25,16.98,5.85,0.992,0.69,0.7,0.45,1.0,0.858,0.308,0.791,0.441,yellow
2025-01-17 07:51:42,morning_rush,43.38,34.7,33.01,1.0,2.96,0.07,0.137,7.96,11.04,4.23,0.767,0.583,0.7,0.45,1.0,0.63,0.213,0.658,0.336,green
2025-01-17 07:51:45,normal,29.6,73.0,27.36,0.536,1.26,1.12,0.087,3.3,6.56,1.36,0.324,0.173,0.7,0.15,0.365,0.712,0.455,0.556,0.511,yellow
2025-01-17 07:51:48,normal,25.5,37.3,21.71,0.0,1.77,0.83,0.01,1.72,3.09,0.66,0.22,0.238,0.7,0.15,0.354,0.56,0.634,0.513,0.125,green
2025-01-17 07:51:51,normal,25.17,64.9,23.11,0.111,2.26,0.65,0.136,3.13,4.29,0.98,0.334,0.404,0.7,0.15,0.419,0.565,0.509,0.51,0.552,yellow
2025-01-17 07:51:54,morning_rush,27.76,41.8,23.51,0.151,1.72,0.08,0.218,8.11,22.7,9.33,0.987,0.482,0.7,0.45,0.604,1.0,0.039,0.689,0.327,green
2025-01-17 07:51:57,normal,10.05,77.4,10.61,0.0,1.66,0.92,0.077,1.75,6.25,0.26,0.251,0.252,0.7,0.15,0.153,0.366,0.376,0.304,0.222,green
2025-01-17 07:52:00,normal,38.92,30.3,29.56,0.756,0.18,0.63,0.091,3.81,6.74,1.09,0.293,0.164,0.7,0.15,0.291,0.481,0.191,0.366,0.55,yellow
2025-01-17 07:52:03,morning_rush,39.13,36.2,30.48,0.848,3.92,0.38,0.152,0.0,11.0,0.0,0.37,0.638,0.7,0.45,0.563,0.789,0.361,0.636,0.348,green
2025-01-17 07:52:06,morning_rush,44.2,15.0,30.32,0.832,2.73,0.33,0.171,10.7,8.41,2.18,0.734,0.532,0.7,0.45,0.907,0.765,0.243,0.703,0.116,green
2025-01-17 07:52:09,normal,32.64,46.2,27.27,0.527,1.51,0.74,0.124,1.32,0.0,1.03,0.153,0.289,0.7,0.15,0.245,0.931,0.23,0.585,0.727,orange
2025-01-17 07:52:12,morning_rush,38.85,27.8,29.18,0.718,2.93,0.9,0.3,1.23,17.45,8.2,0.711,0.537,0.7,0.45,1.0,1.0,0.475,0.895,0.837,red
2025-01-17 07:52:15,morning_rush,37.94,28.9,28.77,0.677,2.68,0.36,0.249,13.63,20.28,8.47,1.0,0.569,0.7,0.45,1.0,0.672,0.58,0.752,0.78,red
2025-01-17 07:52:18,normal,32.55,29.6,25.56,0.356,2.8,0.88,0.1,0.87,3.46,0.49,0.248,0.407,0.7,0.15,0.237,0.568,0.702,0.495,0.462,yellow
2025-01-17 07:52:21,morning_rush,27.07,58.5,24.2,0.22,1.33,0.36,0.148,7.57,11.93,6.31,0.729,0.346,0.7,0.45,0.543,0.622,0.264,0.527,0.697,orange
2025-01-17 07:52:24,morning_rush,26.78,46.4,23.16,0.116,1.6,0.07,0.289,8.67,21.71,7.47,0.946,0.512,0.7,0.45,1.0,0.601,0.0,0.601,0.578,yellow
2025-01-17 07:52:27,morning_rush,13.26,74.6,13.43,0.0,1.16,0.36,0.226,10.23,17.42,9.88,1.0,0.37,0.7,0.45,0.791,0.747,0.439,0.699,0.548,yellow
2025-01-17 07:52:30,normal,20.86,84.6,20.32,0.0,1.93,0.57,0.1,2.17,8.83,0.55,0.331,0.357,0.7,0.15,0.586,0.56,0.005,0.457,0.873,red
2025-01-17 07:52:33,normal,39.07,24.8,28.9,0.69,2.03,1.16,0.066,1.37,1.77,2.13,0.247,0.25,0.7,0.15,0.341,0.314,0.3,0.32,0.545,yellow
2025-01-17 07:52:36,morning_rush,42.78,20.7,30.45,0.845,1.49,0.43,0.28,10.22,9.26,7.23,0.824,0.432,0.7,0.45,0.642,1.0,0.155,0.724,0.314,green
2025-01-17 07:52:39,morning_rush,48.6,15.0,32.66,1.0,2.73,0.4,0.202,7.57,12.86,6.61,0.836,0.539,0.7,0.45,0.903,1.0,0.487,0.868,0.452,yellow
2025-01-17 07:52:42,normal,32.91,45.8,27.43,0.543,1.65,0.9,0.077,1.96,10.45,0.99,0.343,0.252,0.7,0.15,0.531,0.722,0.384,0.597,0.251,green
2025-01-17 07:52:45,normal,32.16,52.9,27.58,0.558,2.98,1.48,0.075,1.87,6.64,0.04,0.333,0.36,0.7,0.15,0.332,0.531,0.633,0.492,0.724,orange
2025-01-17 07:52:48,normal,17.05,64.1,16.55,0.0,1.94,0.85,0.056,0.0,9.66,1.02,0.272,0.284,0.7,0.15,0.52,0.54,0.458,0.518,0.445,yellow
2025-01-17 07:52:51,morning_rush,26.96,51.5,23.64,0.164,2.15,0.05,0.136,4.61,6.67,1.14,0.427,0.491,0.7,0.45,0.828,0.81,0.238,0.701,0.265,green
2025-01-17 07:52:54,morning_rush,47.4,15.0,32.02,1.0,0.51,0.16,0.139,11.74,17.36,6.76,0.882,0.296,0.7,0.45,0.368,0.795,0.231,0.554,0.53,yellow
2025-01-17 07:52:57,morning_rush,32.93,42.0,27.05,0.505,2.46,0.12,0.2,7.14,14.74,3.15,0.728,0.553,0.7,0.45,0.322,0.596,0.126,0.42,0.575,yellow
2025-01-17 07:53:00,normal,32.11,30.5,25.38,0.338,2.55,0.87,0.13,2.81,3.46,0.63,0.315,0.396,0.7,0.15,0.398,0.476,0.5,0.458,0.663,orange
2025-01-17 07:53:03,morning_rush,32.39,34.3,25.92,0.392,0.98,0.05,0.206,5.72,14.11,5.9,0.654,0.389,0.7,0.45,0.716,0.868,0.212,0.691,0.278,green
2025-01-17 07:53:06,morning_rush,35.52,35.4,28.05,0.605,2.16,0.34,0.3,4.59,11.52,6.9,0.672,0.541,0.7,0.45,1.0,0.809,0.304,0.765,0.448,yellow
2025-01-17 07:53:09,morning_rush,42.62,15.0,29.47,0.747,5.0,0.82,0.3,10.14,20.48,6.45,1.0,0.743,0.7,0.45,0.792,1.0,0.158,0.769,0.284,green
2025-01-17 07:53:12,morning_rush,35.5,37.7,28.31,0.631,2.83,0.99,0.256,12.46,23.9,6.92,1.0,0.486,0.7,0.45,0.738,1.0,0.284,0.778,0.465,yellow
2025-01-17 07:53:15,morning_rush,48.32,24.4,34.25,1.0,4.34,0.58,0.24,6.66,20.62,0.0,0.789,0.693,0.7,0.45,1.0,0.93,0.348,0.835,0.858,red
2025-01-17 07:53:18,normal,28.43,51.1,24.68,0.268,2.74,0.71,0.12,0.0,2.25,0.0,0.177,0.44,0.7,0.15,0.588,0.742,0.139,0.575,0.678,orange
2025-01-17 07:53:21,morning_rush,25.95,57.4,23.27,0.127,1.97,0.52,0.154,7.13,12.22,7.41,0.789,0.403,0.7,0.45,0.597,0.682,0.297,0.579,0.27,green
2025-01-17 07:53:24,normal,41.06,30.1,30.85,0.885,1.8,0.69,0.161,3.74,14.53,1.38,0.497,0.356,0.7,0.15,0.239,0.604,0.238,0.422,0.324,green
2025-01-17 07:53:27,morning_rush,23.71,35.6,20.45,0.0,3.66,0.57,0.3,9.73,12.81,4.27,0.903,0.674,0.7,0.45,0.533,0.575,0.491,0.545,0.523,yellow
2025-01-17 07:53:30,normal,21.31,81.1,20.6,0.0,1.25,0.59,0.08,0.13,4.56,0.25,0.134,0.255,0.7,0.15,0.294,0.26,0.625,0.343,0.479,yellow
2025-01-17 07:53:33,normal,28.74,43.1,24.29,0.229,1.11,0.69,0.048,1.38,0.0,0.2,0.105,0.202,0.7,0.15,0.23,0.482,0.413,0.393,0.119,green
2025-01-17 07:53:36,normal,23.56,63.1,21.72,0.0,1.88,0.74,0.07,4.09,3.3,1.36,0.346,0.304,0.7,0.15,0.529,0.658,0.397,0.567,0.558,yellow
2025-01-17 07:53:39,normal,37.9,29.4,28.81,0.681,3.36,1.22,0.177,2.11,5.76,1.28,0.388,0.465,0.7,0.15,0.434,0.917,0.179,0.625,0.661,orange
2025-01-17 07:53:42,normal,41.73,38.5,32.52,1.0,1.61,0.91,0.116,2.13,6.51,0.56,0.275,0.269,0.7,0.15,0.755,0.633,0.595,0.662,0.517,yellow
2025-01-17 07:53:45,morning_rush,36.64,60.2,31.8,0.98,3.04,0.54,0.135,9.37,20.93,8.46,1.0,0.514,0.7,0.45,0.986,0.825,0.241,0.756,0.726,orange
2025-01-17 07:53:48,morning_rush,29.13,35.4,23.93,0.193,3.86,0.12,0.278,2.49,0.0,3.27,0.401,0.752,0.7,0.45,0.855,1.0,0.38,0.833,0.219,green
2025-01-17 07:53:51,normal,19.53,71.2,18.74,0.0,1.42,0.44,0.055,1.07,1.21,1.31,0.164,0.287,0.7,0.15,0.355,0.424,0.62,0.442,0.658,orange
2025-01-17 07:53:54,morning_rush,27.76,46.0,23.82,0.182,1.77,0.05,0.208,9.71,19.15,10.67,1.0,0.488,0.7,0.45,0.521,0.648,0.0,0.48,0.507,yellow
2025-01-17 07:53:57,normal,18.69,58.5,17.73,0.0,2.12,1.18,0.148,1.16,1.46,0.65,0.195,0.305,0.7,0.15,0.164,0.348,0.412,0.306,0.613,orange
2025-01-17 07:54:00,morning_rush,32.3,48.0,27.21,0.521,2.08,0.76,0.28,6.98,11.06,0.6,0.568,0.451,0.7,0.45,0.547,0.628,0.22,0.522,0.47,yellow
2025-01-17 07:54:03,normal,43.27,40.4,33.84,1.0,1.16,0.92,0.09,1.56,7.92,0.19,0.234,0.194,0.7,0.15,0.4,0.441,0.571,0.455,0.455,yellow
2025-01-17 07:54:06,morning_rush,31.22,65.8,28.08,0.608,4.64,0.05,0.224,9.03,12.48,8.22,1.0,0.797,0.7,0.45,1.0,0.765,0.249,0.732,0.702,orange
2025-01-17 07:54:09,morning_rush,41.66,23.8,30.27,0.827,3.32,0.86,0.287,6.08,21.24,0.69,0.741,0.583,0.7,0.45,0.698,0.759,0.353,0.66,0.189,green
2025-01-17 07:54:12,normal,43.91,30.8,32.72,1.0,2.21,1.0,0.089,3.49,3.72,0.88,0.334,0.312,0.7,0.15,0.463,0.68,0.442,0.567,0.169,green
2025-01-17 07:54:15,normal,29.02,61.1,25.91,0.391,1.96,1.09,0.111,1.73,3.04,1.74,0.264,0.279,0.7,0.15,0.526,0.642,0.514,0.582,0.348,green
2025-01-17 07:54:18,morning_rush,30.63,57.6,26.87,0.487,2.66,0.09,0.149,7.27,6.61,1.26,0.566,0.551,0.7,0.45,0.46,0.879,0.2,0.618,0.293,green
2025-01-17 07:54:21,morning_rush,21.93,45.5,19.7,0.0,1.42,0.22,0.233,3.39,18.49,7.29,0.695,0.43,0.7,0.45,0.689,0.763,0.459,0.68,0.239,green
2025-01-17 07:54:24,normal,25.78,61.9,23.42,0.142,0.42,0.44,0.11,0.79,0.55,1.24,0.093,0.223,0.7,0.15,0.0,0.621,0.264,0.363,0.249,green
2025-01-17 07:54:27,normal,19.25,82.4,18.79,0.0,1.35,0.42,0.126,4.48,6.22,0.62,0.351,0.324,0.7,0.15,0.493,0.135,0.08,0.231,0.34,green
2025-01-17 07:54:30,normal,26.41,53.3,23.35,0.135,0.68,0.87,0.082,0.55,7.68,1.59,0.211,0.155,0.7,0.15,0.085,0.402,0.746,0.376,0.093,green
2025-01-17 07:54:33,morning_rush,30.45,34.2,24.68,0.268,3.54,0.57,0.115,9.86,0.0,3.78,0.697,0.552,0.7,0.45,0.577,0.656,0.224,0.546,0.364,green
2025-01-17 07:54:36,normal,29.37,60.1,26.11,0.411,2.68,0.91,0.091,4.15,4.71,0.0,0.376,0.383,0.7,0.15,0.492,0.729,0.651,0.643,0.48,yellow
2025-01-17 07:54:39,morning_rush,41.62,30.2,31.2,0.92,2.74,0.96,0.183,12.75,0.0,4.36,0.674,0.436,0.7,0.45,0.966,0.915,0.068,0.761,0.291,green
2025-01-17 07:54:42,normal,39.04,32.3,29.91,0.791,2.4,1.19,0.077,2.49,8.52,1.35,0.391,0.295,0.7,0.15,0.604,0.712,0.163,0.57,0.431,yellow
2025-01-17 07:54:45,normal,34.74,51.6,29.35,0.735,1.02,0.92,0.067,0.93,3.32,1.66,0.176,0.165,0.7,0.15,0.576,0.509,0.608,0.549,0.724,orange
2025-01-17 07:54:48,morning_rush,33.1,48.6,27.85,0.585,3.95,0.27,0.124,8.16,7.07,5.24,0.796,0.641,0.7,0.45,0.55,0.878,0.494,0.703,0.22,green
2025-01-17 07:54:51,morning_rush,44.61,15.0,30.53,0.853,1.87,0.08,0.193,14.89,16.56,10.56,1.0,0.486,0.7,0.45,0.179,0.869,0.142,0.516,0.44,yellow
2025-01-17 07:54:54,morning_rush,19.9,70.4,19.02,0.0,2.98,0.05,0.271,9.14,4.15,10.92,0.885,0.669,0.7,0.45,0.45,0.732,0.227,0.546,0.322,green
2025-01-17 07:54:57,normal,30.96,48.7,26.31,0.431,1.62,1.05,0.152,1.31,5.68,1.65,0.263,0.269,0.7,0.15,0.174,0.237,0.3,0.231,0.511,yellow
2025-01-17 07:55:00,normal,32.85,50.9,27.89,0.589,1.65,0.44,0.136,2.97,5.59,1.74,0.333,0.365,0.7,0.15,0.353,0.814,0.395,0.592,0.379,green
2025-01-17 07:55:03,normal,21.91,70.5,20.71,0.0,0.1,0.66,0.024,2.7,5.82,1.29,0.238,0.112,0.7,0.15,0.212,0.912,0.064,0.533,0.261,green
2025-01-17 07:55:06,normal,39.32,29.7,29.72,0.772,1.87,0.7,0.17,5.13,4.12,0.0,0.359,0.37,0.7,0.15,0.4,0.749,0.531,0.6,0.442,yellow
2025-01-17 07:55:09,normal,49.96,23.4,35.02,1.0,1.94,1.08,0.1,1.61,5.61,1.04,0.276,0.273,0.7,0.15,0.542,0.927,0.314,0.689,0.786,red
2025-01-17 07:55:12,normal,32.82,55.3,28.31,0.631,3.59,1.12,0.136,3.0,12.16,1.63,0.543,0.477,0.7,0.15,0.473,0.316,0.081,0.316,0.443,yellow
2025-01-17 07:55:15,morning_rush,31.53,52.1,27.04,0.504,4.39,0.71,0.196,8.78,10.98,1.09,0.773,0.648,0.7,0.45,0.676,0.825,0.087,0.633,0.368,green
2025-01-17 07:55:18,normal,27.78,67.2,25.38,0.338,1.19,0.45,0.071,0.28,6.86,0.9,0.19,0.266,0.7,0.15,0.625,0.606,0.655,0.621,0.188,green
2025-01-17 07:55:21,morning_rush,29.2,36.9,24.1,0.21,3.13,0.07,0.231,11.92,11.84,5.19,0.899,0.658,0.7,0.45,0.886,0.605,0.282,0.624,0.349,green
2025-01-17 07:55:24,normal,30.74,44.6,25.79,0.379,0.7,0.56,0.103,0.42,7.38,1.15,0.188,0.22,0.7,0.15,0.294,0.702,0.62,0.563,0.539,yellow
2025-01-17 07:55:27,morning_rush,39.63,28.0,29.68,0.768,3.18,0.05,0.3,2.38,13.12,7.93,0.699,0.709,0.7,0.45,0.556,0.707,0.261,0.573,0.502,yellow
2025-01-17 07:55:30,morning_rush,34.06,29.0,26.43,0.443,3.59,0.33,0.239,10.15,11.97,11.27,1.0,0.672,0.7,0.45,0.979,0.911,0.349,0.819,0.622,orange
2025-01-17 07:55:33,normal,23.13,55.7,21.03,0.0,0.78,0.83,0.109,0.81,7.11,0.8,0.192,0.185,0.7,0.15,0.438,0.437,0.371,0.424,0.538,yellow
2025-01-17 07:55:36,morning_rush,43.41,24.3,31.38,0.938,3.96,0.68,0.187,9.47,16.33,4.74,0.973,0.612,0.7,0.45,0.815,0.978,0.029,0.739,0.273,green
2025-01-17 07:55:39,morning_rush,40.74,27.6,30.29,0.829,3.81,1.04,0.179,10.97,22.51,7.07,1.0,0.535,0.7,0.45,0.428,0.765,0.648,0.64,0.238,green
2025-01-17 07:55:42,normal,45.25,19.3,31.6,0.96,1.93,1.1,0.18,4.89,4.35,0.82,0.381,0.316,0.7,0.15,0.601,0.808,0.466,0.677,0.538,yellow
2025-01-17 07:55:45,normal,35.85,34.9,28.2,0.62,1.28,1.0,0.114,0.0,5.58,0.29,0.147,0.212,0.7,0.15,0.543,0.556,0.47,0.535,0.669,orange
2025-01-17 07:55:48,morning_rush,41.01,23.6,29.87,0.787,3.29,0.41,0.148,2.19,18.03,3.92,0.651,0.57,0.7,0.45,0.408,0.951,0.472,0.692,0.361,green
2025-01-17 07:55:51,normal,30.27,43.6,25.38,0.338,0.1,0.65,0.1,2.96,6.1,0.43,0.227,0.158,0.7,0.15,0.45,0.379,0.844,0.493,0.439,yellow
2025-01-17 07:55:54,normal,22.97,77.2,21.9,0.0,1.06,0.35,0.169,0.51,4.39,0.96,0.156,0.326,0.7,0.15,0.309,0.381,0.295,0.342,0.226,green
2025-01-17 07:55:57,morning_rush,24.81,61.0,22.6,0.06,2.47,0.05,0.137,11.25,9.92,6.13,0.86,0.529,0.7,0.45,0.849,0.586,0.566,0.661,0.548,yellow
2025-01-17 07:56:00,morning_rush,31.43,48.3,26.62,0.462,3.15,0.57,0.179,14.82,15.64,7.62,1.0,0.546,0.7,0.45,0.231,0.863,0.376,0.576,0.884,red
2025-01-17 07:56:03,normal,43.89,22.7,31.39,0.939,1.6,0.76,0.058,3.36,7.25,0.92,0.346,0.259,0.7,0.15,0.29,0.499,0.732,0.483,0.666,orange
2025-01-17 07:56:06,normal,44.27,36.9,33.95,1.0,0.86,1.07,0.074,1.1,4.84,1.38,0.19,0.131,0.7,0.15,0.564,0.349,0.717,0.487,0.537,yellow
2025-01-17 07:56:09,normal,39.9,29.9,30.1,0.81,2.89,1.19,0.113,3.02,6.63,1.36,0.413,0.374,0.7,0.15,0.202,0.383,0.307,0.313,0.699,orange
2025-01-17 07:56:12,normal,28.13,59.0,25.06,0.306,2.98,1.14,0.1,0.95,5.95,0.96,0.313,0.384,0.7,0.15,0.466,0.883,0.486,0.678,0.705,orange
2025-01-17 07:56:15,normal,25.62,50.6,22.6,0.06,2.48,0.95,0.107,0.03,6.37,0.78,0.248,0.362,0.7,0.15,0.52,0.722,0.332,0.583,0.472,yellow
2025-01-17 07:56:18,morning_rush,31.37,46.3,26.38,0.438,4.37,0.58,0.3,6.2,13.84,2.67,0.76,0.731,0.7,0.45,0.649,0.9,0.549,0.755,0.723,orange
2025-01-17 07:56:21,normal,34.3,35.8,27.31,0.531,0.1,0.75,0.187,1.63,3.85,0.64,0.146,0.195,0.7,0.15,0.318,0.61,0.418,0.484,0.717,orange
2025-01-17 07:56:24,normal,26.72,58.0,23.9,0.19,0.47,0.86,0.132,2.52,6.06,1.07,0.241,0.17,0.7,0.15,0.048,0.286,0.489,0.255,0.275,green
2025-01-17 07:56:27,normal,31.09,49.3,26.47,0.447,1.62,0.44,0.164,3.6,2.56,1.01,0.289,0.376,0.7,0.15,0.323,0.602,0.411,0.48,0.455,yellow
2025-01-17 07:56:30,normal,20.86,73.4,19.93,0.0,1.53,0.58,0.152,2.67,5.12,2.37,0.325,0.336,0.7,0.15,0.28,0.241,0.433,0.291,0.286,green
2025-01-17 07:56:33,normal,32.45,64.3,28.92,0.692,0.84,0.92,0.035,1.1,6.37,0.97,0.2,0.13,0.7,0.15,0.377,0.308,0.412,0.349,0.484,yellow
2025-01-17 07:56:36,normal,30.21,63.5,27.05,0.505,0.82,1.05,0.149,0.0,4.18,0.24,0.1,0.176,0.7,0.15,0.359,0.441,0.438,0.416,0.539,yellow
2025-01-17 07:56:39,normal,28.3,54.8,24.87,0.287,1.74,0.6,0.084,3.56,4.93,0.85,0.325,0.317,0.7,0.15,0.409,0.76,0.766,0.656,0.256,green
2025-01-17 07:56:42,morning_rush,34.18,46.6,28.4,0.64,3.78,0.71,0.208,6.17,12.9,6.26,0.827,0.605,0.7,0.45,0.728,1.0,0.173,0.753,0.69,orange
2025-01-17 07:56:45,normal,40.4,37.0,31.42,0.942,0.52,1.18,0.104,2.29,8.28,0.81,0.259,0.104,0.7,0.15,0.258,0.806,0.329,0.546,0.236,green
2025-01-17 07:56:48,normal,27.27,71.8,25.29,0.329,2.15,0.84,0.095,1.53,5.04,0.35,0.256,0.334,0.7,0.15,0.343,0.295,0.575,0.365,0.231,green
2025-01-17 07:56:51,normal,43.31,27.3,31.79,0.979,1.86,0.9,0.11,2.26,8.02,1.81,0.356,0.297,0.7,0.15,0.161,0.595,0.301,0.406,0.304,green
2025-01-17 07:56:54,normal,26.21,38.6,22.25,0.025,0.39,0.8,0.103,3.19,1.69,0.61,0.186,0.158,0.7,0.15,0.26,0.726,0.475,0.536,0.182,green
2025-01-17 07:56:57,normal,33.26,36.4,26.7,0.47,1.25,0.35,0.151,1.71,3.92,0.5,0.195,0.338,0.7,0.15,0.162,0.414,0.385,0.333,0.46,yellow
2025-01-17 07:57:00,normal,28.08,43.8,23.88,0.188,1.68,0.72,0.084,0.84,4.89,1.96,0.246,0.29,0.7,0.15,0.126,0.412,0.587,0.361,0.812,red
2025-01-17 07:57:03,normal,22.79,66.0,21.24,0.0,1.03,0.79,0.038,1.84,7.74,1.31,0.268,0.17,0.7,0.15,0.288,0.118,0.398,0.225,0.34,green
2025-01-17 07:57:06,normal,25.78,50.7,22.73,0.073,2.04,0.5,0.147,2.98,6.16,0.87,0.34,0.409,0.7,0.15,0.388,0.684,0.515,0.561,0.328,green
2025-01-17 07:57:09,morning_rush,50.0,21.7,34.7,1.0,3.49,0.62,0.257,9.76,14.14,2.25,0.857,0.625,0.7,0.45,0.897,0.727,0.0,0.633,0.225,green
2025-01-17 07:57:12,morning_rush,39.55,16.6,28.06,0.606,5.0,0.17,0.267,5.03,12.13,7.45,0.857,0.832,0.7,0.45,0.956,0.981,0.346,0.847,0.103,green
2025-01-17 07:57:15,morning_rush,36.23,18.5,26.49,0.449,3.06,0.57,0.3,5.93,20.37,4.47,0.833,0.608,0.7,0.45,0.628,0.854,0.139,0.643,0.627,orange
2025-01-17 07:57:18,morning_rush,30.83,22.1,23.83,0.183,4.3,0.05,0.119,13.16,7.69,4.86,0.882,0.704,0.7,0.45,0.521,0.607,0.456,0.551,0.528,yellow
2025-01-17 07:57:21,morning_rush,25.33,51.9,22.47,0.047,1.61,0.87,0.111,11.44,14.4,5.48,0.856,0.274,0.7,0.45,1.0,0.877,0.042,0.747,0.512,yellow
2025-01-17 07:57:24,normal,12.41,77.5,12.67,0.0,0.68,0.47,0.082,5.01,7.17,1.91,0.391,0.222,0.7,0.15,0.417,0.176,0.398,0.293,0.238,green
2025-01-17 07:57:27,normal,32.21,43.9,26.75,0.475,0.7,0.89,0.145,1.39,6.4,1.56,0.225,0.191,0.7,0.15,0.47,0.324,0.108,0.325,0.261,green
2025-01-17 07:57:30,normal,33.33,53.2,28.48,0.648,1.61,0.45,0.076,0.53,0.0,0.65,0.116,0.322,0.7,0.15,0.181,0.301,0.55,0.315,0.561,yellow
2025-01-17 07:57:33,morning_rush,40.0,22.3,29.1,0.71,2.78,0.53,0.24,10.03,21.78,0.0,0.846,0.547,0.7,0.45,0.707,0.942,0.281,0.739,0.1,green
2025-01-17 07:57:36,normal,40.79,19.2,29.11,0.711,1.32,1.09,0.042,2.51,5.91,0.55,0.263,0.158,0.7,0.15,0.586,0.472,0.651,0.542,0.123,green
2025-01-17 07:57:39,normal,30.55,57.5,26.8,0.48,2.49,0.81,0.043,0.0,6.57,2.19,0.293,0.347,0.7,0.15,0.702,0.354,0.974,0.582,0.372,green
2025-01-17 07:57:42,normal,30.94,70.1,28.24,0.624,1.82,1.13,0.093,1.71,9.86,0.92,0.332,0.244,0.7,0.15,0.418,0.821,0.365,0.609,0.498,yellow
2025-01-17 07:57:45,normal,33.5,43.1,27.55,0.555,1.46,0.8,0.06,1.73,3.06,1.38,0.223,0.236,0.7,0.15,0.544,0.688,0.534,0.614,0.644,orange
2025-01-17 07:57:48,normal,34.56,31.6,27.01,0.501,2.46,0.68,0.095,2.74,6.87,1.04,0.371,0.397,0.7,0.15,0.245,0.557,0.387,0.429,0.679,orange
2025-01-17 07:57:51,normal,31.65,31.5,25.19,0.319,1.29,0.61,0.116,3.99,6.26,0.81,0.334,0.28,0.7,0.15,0.0,0.261,0.413,0.213,0.51,yellow
2025-01-17 07:57:54,normal,31.95,41.9,26.38,0.438,0.81,0.75,0.107,0.0,7.92,0.49,0.164,0.2,0.7,0.15,0.0,0.307,0.524,0.258,0.321,green
2025-01-17 07:57:57,normal,19.51,79.5,18.95,0.0,2.79,0.43,0.116,1.65,7.44,0.51,0.339,0.49,0.7,0.15,0.203,0.039,0.34,0.148,0.654,orange
2025-01-17 07:58:00,morning_rush,33.41,42.2,27.4,0.54,2.68,0.1,0.226,10.53,13.57,6.61,0.942,0.599,0.7,0.45,0.525,0.836,0.272,0.63,0.471,yellow
2025-01-17 07:58:03,normal,33.36,31.0,26.2,0.42,1.51,1.16,0.154,2.13,2.01,0.0,0.185,0.237,0.7,0.15,0.239,0.392,0.207,0.309,0.157,green
2025-01-17 07:58:06,morning_rush,44.94,15.0,30.71,0.871,2.57,0.52,0.086,3.41,17.68,3.55,0.641,0.431,0.7,0.45,0.923,0.985,0.311,0.832,0.33,green
2025-01-17 07:58:09,normal,38.23,31.3,29.26,0.726,2.03,1.14,0.099,1.08,4.07,0.96,0.235,0.274,0.7,0.15,0.619,0.555,0.322,0.527,0.654,orange
2025-01-17 07:58:12,morning_rush,29.84,51.5,25.75,0.375,2.25,0.97,0.22,12.24,15.96,4.44,0.887,0.4,0.7,0.45,0.708,0.871,0.174,0.682,0.546,yellow
2025-01-17 07:58:15,morning_rush,44.32,23.7,31.81,0.981,2.62,0.19,0.181,7.75,8.24,3.04,0.661,0.549,0.7,0.45,0.723,0.968,0.024,0.705,0.212,green
2025-01-17 07:58:18,morning_rush,29.66,42.6,24.87,0.287,2.43,0.76,0.137,4.05,21.63,0.0,0.587,0.406,0.7,0.45,0.725,1.0,0.167,0.751,0.691,orange
2025-01-17 07:58:21,normal,31.18,42.2,25.87,0.387,1.78,0.72,0.115,4.16,7.21,1.09,0.393,0.321,0.7,0.15,0.0,0.392,0.612,0.318,0.183,green
2025-01-17 07:58:24,normal,40.83,15.0,28.52,0.652,0.93,0.44,0.134,2.8,1.27,1.63,0.215,0.277,0.7,0.15,0.674,0.451,0.316,0.491,0.469,yellow
2025-01-17 07:58:27,normal,20.14,63.7,19.02,0.0,0.1,0.5,0.027,1.89,9.55,0.33,0.233,0.14,0.7,0.15,0.054,0.453,0.539,0.35,0.497,yellow
2025-01-17 07:58:30,normal,24.36,56.0,21.97,0.0,0.92,0.26,0.105,1.94,1.24,0.15,0.135,0.288,0.7,0.15,0.488,0.671,0.639,0.61,0.359,green
2025-01-17 07:58:33,normal,28.38,54.6,24.91,0.291,1.74,0.61,0.036,2.4,6.24,1.21,0.31,0.286,0.7,0.15,0.276,0.325,0.483,0.342,0.147,green
